Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 59.0,,2018-04-13 11:02:59,2018-04-13 11:03:00,0.532s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-13 11:03:00,2018-04-13 11:03:01,1.096s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:01,2018-04-13 11:03:01,0.227s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:01,2018-04-13 11:03:03,1.865s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 11:03:03,2018-04-13 11:03:03,0.175s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Providers Only,Firefox 59.0,,2018-04-13 11:03:03,2018-04-13 11:03:14,10.550s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 11:03:03,2018-04-13 11:03:06,2.304s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:03:06,2018-04-13 11:03:07,1.001s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:07,2018-04-13 11:03:07,0.480s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-13 11:03:07,2018-04-13 11:03:08,0.999s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:08,2018-04-13 11:03:08,0.227s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:08,2018-04-13 11:03:14,5.254s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 11:03:14,2018-04-13 11:03:14,0.184s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Search by Health Plan name,Firefox 59.0,,2018-04-13 11:03:14,2018-04-13 11:03:20,5.780s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 11:03:14,2018-04-13 11:03:16,2.339s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:03:16,2018-04-13 11:03:18,1.163s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:18,2018-04-13 11:03:18,0.381s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-13 11:03:18,2018-04-13 11:03:19,1.021s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:19,2018-04-13 11:03:20,0.597s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 11:03:20,2018-04-13 11:03:20,0.175s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Zip code and Radius,Firefox 59.0,,2018-04-13 11:03:20,2018-04-13 11:04:04,44.175s,FAILED
openBrowser,Firefox 59.0,,2018-04-13 11:03:20,2018-04-13 11:03:22,2.290s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:03:22,2018-04-13 11:03:24,1.390s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:24,2018-04-13 11:03:24,0.417s,PASSED
setText,Firefox 59.0,,2018-04-13 11:03:24,2018-04-13 11:03:24,0.065s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 11:03:24,2018-04-13 11:03:27,2.494s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:03:27,2018-04-13 11:03:28,1.758s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:28,2018-04-13 11:03:29,0.889s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-13 11:03:29,2018-04-13 11:03:30,1.056s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:30,2018-04-13 11:03:33,2.747s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:33,2018-04-13 11:03:33,0.230s,PASSED
click,Firefox 59.0,,2018-04-13 11:03:33,2018-04-13 11:04:04,30.695s,FAILED
