Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Search by Health Plan/HP_Providers Only,Firefox 59.0,,2018-04-17 08:56:59,2018-04-17 08:58:59,2m - 0.265s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 08:56:59,2018-04-17 08:57:04,4.623s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 08:57:04,2018-04-17 08:57:07,2.750s,PASSED
click,Firefox 59.0,,2018-04-17 08:57:07,2018-04-17 08:57:09,2.456s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 08:57:09,2018-04-17 08:58:48,1m - 39.397s,PASSED
click,Firefox 59.0,,2018-04-17 08:58:48,2018-04-17 08:58:51,2.336s,PASSED
click,Firefox 59.0,,2018-04-17 08:58:51,2018-04-17 08:58:58,7.364s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 08:58:58,2018-04-17 08:58:59,1.221s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Search by Health Plan name,Firefox 59.0,,2018-04-17 08:58:59,2018-04-17 09:00:57,1m - 57.639s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 08:59:00,2018-04-17 08:59:04,4.609s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 08:59:04,2018-04-17 08:59:07,2.993s,PASSED
click,Firefox 59.0,,2018-04-17 08:59:07,2018-04-17 08:59:10,2.420s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 08:59:10,2018-04-17 09:00:49,1m - 38.981s,PASSED
click,Firefox 59.0,,2018-04-17 09:00:49,2018-04-17 09:00:56,7.349s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:00:56,2018-04-17 09:00:57,1.170s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Zip code and Radius,Firefox 59.0,,2018-04-17 09:00:57,2018-04-17 09:03:43,2m - 46.022s,FAILED
openBrowser,Firefox 59.0,,2018-04-17 09:00:57,2018-04-17 09:01:02,4.667s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:01:02,2018-04-17 09:01:05,2.961s,PASSED
click,Firefox 59.0,,2018-04-17 09:01:05,2018-04-17 09:01:07,2.399s,PASSED
setText,Firefox 59.0,,2018-04-17 09:01:07,2018-04-17 09:01:11,4.168s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:01:11,2018-04-17 09:01:17,5.830s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:01:17,2018-04-17 09:01:21,3.730s,PASSED
click,Firefox 59.0,,2018-04-17 09:01:21,2018-04-17 09:01:24,3.060s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:01:24,2018-04-17 09:03:04,1m - 39.646s,PASSED
click,Firefox 59.0,,2018-04-17 09:03:04,2018-04-17 09:03:09,5.069s,PASSED
click,Firefox 59.0,,2018-04-17 09:03:09,2018-04-17 09:03:11,2.329s,PASSED
click,Firefox 59.0,,2018-04-17 09:03:11,2018-04-17 09:03:43,31.992s,FAILED
