Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-12 10:40:03,2018-04-12 10:40:04,1.099s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:04,2018-04-12 10:40:04,0.268s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:04,2018-04-12 10:40:04,0.226s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:04,2018-04-12 10:40:05,0.657s,PASSED
closeBrowser,Firefox 59.0,,2018-04-12 10:40:05,2018-04-12 10:40:05,0.199s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Facilities Only,Firefox 59.0,,2018-04-12 10:40:05,2018-04-12 10:40:11,6.056s,PASSED
openBrowser,Firefox 59.0,,2018-04-12 10:40:05,2018-04-12 10:40:08,2.241s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-12 10:40:08,2018-04-12 10:40:09,1.054s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:09,2018-04-12 10:40:09,0.350s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-12 10:40:09,2018-04-12 10:40:10,1.141s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:10,2018-04-12 10:40:10,0.228s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:10,2018-04-12 10:40:11,0.710s,PASSED
closeBrowser,Firefox 59.0,,2018-04-12 10:40:11,2018-04-12 10:40:11,0.202s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Providers Only,Firefox 59.0,,2018-04-12 10:40:11,2018-04-12 10:40:18,6.100s,PASSED
openBrowser,Firefox 59.0,,2018-04-12 10:40:12,2018-04-12 10:40:14,2.294s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-12 10:40:14,2018-04-12 10:40:15,1.046s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:15,2018-04-12 10:40:15,0.416s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-12 10:40:15,2018-04-12 10:40:16,1.113s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:16,2018-04-12 10:40:17,0.233s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:17,2018-04-12 10:40:17,0.671s,PASSED
closeBrowser,Firefox 59.0,,2018-04-12 10:40:17,2018-04-12 10:40:18,0.195s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Search by Health Plan name,Firefox 59.0,,2018-04-12 10:40:18,2018-04-12 10:40:23,5.967s,PASSED
openBrowser,Firefox 59.0,,2018-04-12 10:40:18,2018-04-12 10:40:20,2.286s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-12 10:40:20,2018-04-12 10:40:21,1.190s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:21,2018-04-12 10:40:22,0.434s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-12 10:40:22,2018-04-12 10:40:23,1.038s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:23,2018-04-12 10:40:23,0.682s,PASSED
closeBrowser,Firefox 59.0,,2018-04-12 10:40:23,2018-04-12 10:40:23,0.202s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Zip code and Radius,Firefox 59.0,,2018-04-12 10:40:23,2018-04-12 10:41:08,44.206s,FAILED
openBrowser,Firefox 59.0,,2018-04-12 10:40:24,2018-04-12 10:40:26,2.285s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-12 10:40:26,2018-04-12 10:40:27,1.089s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:27,2018-04-12 10:40:27,0.363s,PASSED
setText,Firefox 59.0,,2018-04-12 10:40:27,2018-04-12 10:40:27,0.067s,PASSED
openBrowser,Firefox 59.0,,2018-04-12 10:40:27,2018-04-12 10:40:30,2.478s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-12 10:40:30,2018-04-12 10:40:32,1.679s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:32,2018-04-12 10:40:33,1.027s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-12 10:40:33,2018-04-12 10:40:34,0.988s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:34,2018-04-12 10:40:36,2.651s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:36,2018-04-12 10:40:36,0.240s,PASSED
click,Firefox 59.0,,2018-04-12 10:40:36,2018-04-12 10:41:08,31.204s,FAILED
