Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Firefox 59.0,,2018-04-13 14:07:47,2018-04-13 14:07:50,3.019s,PASSED
click,Firefox 59.0,,2018-04-13 14:07:50,2018-04-13 14:07:52,2.486s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-13 14:07:52,2018-04-13 14:09:29,1m - 36.124s,PASSED
click,Firefox 59.0,,2018-04-13 14:09:29,2018-04-13 14:09:31,2.636s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 14:09:31,2018-04-13 14:09:32,1.174s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Zip code and Radius,Firefox 59.0,,2018-04-13 14:09:32,2018-04-13 14:12:13,2m - 40.112s,FAILED
openBrowser,Firefox 59.0,,2018-04-13 14:09:33,2018-04-13 14:09:37,4.313s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 14:09:37,2018-04-13 14:09:40,2.656s,PASSED
click,Firefox 59.0,,2018-04-13 14:09:40,2018-04-13 14:09:42,2.399s,PASSED
setText,Firefox 59.0,,2018-04-13 14:09:42,2018-04-13 14:09:46,4.067s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 14:09:46,2018-04-13 14:09:52,5.459s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 14:09:52,2018-04-13 14:09:55,3.222s,PASSED
click,Firefox 59.0,,2018-04-13 14:09:55,2018-04-13 14:09:58,3.111s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-13 14:09:58,2018-04-13 14:11:34,1m - 36.118s,PASSED
click,Firefox 59.0,,2018-04-13 14:11:34,2018-04-13 14:11:39,5.096s,PASSED
click,Firefox 59.0,,2018-04-13 14:11:39,2018-04-13 14:11:41,2.242s,PASSED
click,Firefox 59.0,,2018-04-13 14:11:41,2018-04-13 14:12:13,31.249s,FAILED
