Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
closeBrowser,Firefox 59.0,,2018-04-13 11:05:40,2018-04-13 11:05:40,0.175s,PASSED
,,,,,,
Test Cases/Search by Provider or Facility/PF_Advanced - Participating Heath Plan,Firefox 59.0,,2018-04-13 11:05:40,2018-04-13 11:05:52,12.788s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 11:05:40,2018-04-13 11:05:42,2.286s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:05:42,2018-04-13 11:05:44,2.404s,PASSED
click,Firefox 59.0,,2018-04-13 11:05:44,2018-04-13 11:05:46,1.183s,PASSED
setText,Firefox 59.0,,2018-04-13 11:05:46,2018-04-13 11:05:46,0.052s,PASSED
click,Firefox 59.0,,2018-04-13 11:05:46,2018-04-13 11:05:46,0.254s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-13 11:05:46,2018-04-13 11:05:47,1.079s,PASSED
click,Firefox 59.0,,2018-04-13 11:05:47,2018-04-13 11:05:52,5.266s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 11:05:52,2018-04-13 11:05:52,0.173s,PASSED
,,,,,,
Test Cases/Search by Provider or Facility/PF_Advanced - Wheelchair,Firefox 59.0,,2018-04-13 11:05:52,2018-04-13 11:06:02,9.855s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 11:05:53,2018-04-13 11:05:55,2.315s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:05:55,2018-04-13 11:05:57,1.851s,PASSED
click,Firefox 59.0,,2018-04-13 11:05:57,2018-04-13 11:05:58,1.015s,PASSED
setText,Firefox 59.0,,2018-04-13 11:05:58,2018-04-13 11:05:58,0.052s,PASSED
click,Firefox 59.0,,2018-04-13 11:05:58,2018-04-13 11:05:58,0.258s,PASSED
click,Firefox 59.0,,2018-04-13 11:05:58,2018-04-13 11:05:58,0.229s,PASSED
click,Firefox 59.0,,2018-04-13 11:05:58,2018-04-13 11:06:02,3.863s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 11:06:02,2018-04-13 11:06:02,0.177s,PASSED
,,,,,,
Test Cases/Search by Provider or Facility/PF_Last Name,Firefox 59.0,,2018-04-13 11:06:02,2018-04-13 11:06:35,32.835s,FAILED
openBrowser,Firefox 59.0,,2018-04-13 11:06:02,2018-04-13 11:06:05,2.288s,PASSED
setText,Firefox 59.0,,2018-04-13 11:06:05,2018-04-13 11:06:35,30.429s,FAILED
,,,,,,
Test Cases/Search by Provider or Facility/PF_Primary Care Providers Only,Firefox 59.0,,2018-04-13 11:06:35,2018-04-13 11:06:45,9.596s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 11:06:35,2018-04-13 11:06:38,2.469s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:06:38,2018-04-13 11:06:40,1.908s,PASSED
click,Firefox 59.0,,2018-04-13 11:06:40,2018-04-13 11:06:41,1.038s,PASSED
click,Firefox 59.0,,2018-04-13 11:06:41,2018-04-13 11:06:41,0.243s,PASSED
setText,Firefox 59.0,,2018-04-13 11:06:41,2018-04-13 11:06:41,0.049s,PASSED
click,Firefox 59.0,,2018-04-13 11:06:41,2018-04-13 11:06:45,3.628s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 11:06:45,2018-04-13 11:06:45,0.165s,PASSED
,,,,,,
Test Cases/Search by Provider or Facility/PF_Shows Facilities Only,Firefox 59.0,,2018-04-13 11:06:45,2018-04-13 11:06:56,11.090s,PASSED
openBrowser,Firefox 59.0,,2018-04-13 11:06:45,2018-04-13 11:06:47,2.295s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-13 11:06:47,2018-04-13 11:06:49,1.942s,PASSED
click,Firefox 59.0,,2018-04-13 11:06:49,2018-04-13 11:06:50,1.038s,PASSED
click,Firefox 59.0,,2018-04-13 11:06:50,2018-04-13 11:06:50,0.248s,PASSED
setText,Firefox 59.0,,2018-04-13 11:06:50,2018-04-13 11:06:50,0.046s,PASSED
click,Firefox 59.0,,2018-04-13 11:06:50,2018-04-13 11:06:56,5.247s,PASSED
closeBrowser,Firefox 59.0,,2018-04-13 11:06:56,2018-04-13 11:06:56,0.171s,PASSED
