Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
openBrowser,Firefox 59.0,,2018-04-17 09:17:14,2018-04-17 09:17:17,2.598s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:17:17,2018-04-17 09:17:18,1.131s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:18,2018-04-17 09:17:18,0.392s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:17:18,2018-04-17 09:17:20,1.685s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:20,2018-04-17 09:17:20,0.240s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:20,2018-04-17 09:17:21,0.609s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:17:21,2018-04-17 09:17:21,0.166s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Providers Only,Firefox 59.0,,2018-04-17 09:17:21,2018-04-17 09:17:28,6.790s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:17:21,2018-04-17 09:17:24,2.514s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:17:24,2018-04-17 09:17:25,1.176s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:25,2018-04-17 09:17:25,0.379s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:17:25,2018-04-17 09:17:27,1.688s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:27,2018-04-17 09:17:27,0.240s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:27,2018-04-17 09:17:28,0.515s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:17:28,2018-04-17 09:17:28,0.179s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Search by Health Plan name,Firefox 59.0,,2018-04-17 09:17:28,2018-04-17 09:17:35,6.841s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:17:28,2018-04-17 09:17:30,2.509s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:17:30,2018-04-17 09:17:32,1.352s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:32,2018-04-17 09:17:32,0.373s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:17:32,2018-04-17 09:17:34,1.663s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:34,2018-04-17 09:17:34,0.642s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:17:34,2018-04-17 09:17:35,0.206s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Zip code and Radius,Firefox 59.0,,2018-04-17 09:17:35,2018-04-17 09:18:21,46.779s,FAILED
openBrowser,Firefox 59.0,,2018-04-17 09:17:35,2018-04-17 09:17:37,2.487s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:17:37,2018-04-17 09:17:39,1.445s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:39,2018-04-17 09:17:39,0.415s,PASSED
setText,Firefox 59.0,,2018-04-17 09:17:39,2018-04-17 09:17:39,0.086s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:17:39,2018-04-17 09:17:42,2.703s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:17:42,2018-04-17 09:17:44,1.903s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:44,2018-04-17 09:17:45,0.851s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:17:45,2018-04-17 09:17:46,1.693s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:46,2018-04-17 09:17:49,2.188s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:49,2018-04-17 09:17:49,0.269s,PASSED
click,Firefox 59.0,,2018-04-17 09:17:49,2018-04-17 09:18:21,32.634s,FAILED
