Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-17 11:28:32,2018-04-17 11:28:34,1.623s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:34,2018-04-17 11:28:34,0.242s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:34,2018-04-17 11:28:35,0.703s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:28:35,2018-04-17 11:28:35,0.187s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Providers Only,Firefox 59.0,,2018-04-17 11:28:35,2018-04-17 11:28:42,6.854s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:28:35,2018-04-17 11:28:37,2.568s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:28:37,2018-04-17 11:28:39,1.158s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:39,2018-04-17 11:28:39,0.394s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:28:39,2018-04-17 11:28:41,1.657s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:41,2018-04-17 11:28:41,0.240s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:41,2018-04-17 11:28:41,0.551s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:28:41,2018-04-17 11:28:42,0.169s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Search by Health Plan name,Firefox 59.0,,2018-04-17 11:28:42,2018-04-17 11:28:48,6.410s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:28:42,2018-04-17 11:28:44,2.547s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:28:44,2018-04-17 11:28:45,0.971s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:45,2018-04-17 11:28:46,0.388s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:28:46,2018-04-17 11:28:47,1.637s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:47,2018-04-17 11:28:48,0.603s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:28:48,2018-04-17 11:28:48,0.179s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Zip code and Radius,Firefox 59.0,,2018-04-17 11:28:48,2018-04-17 11:28:55,7.037s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:28:48,2018-04-17 11:28:51,2.595s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:28:51,2018-04-17 11:28:52,1.179s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:52,2018-04-17 11:28:52,0.413s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:28:52,2018-04-17 11:28:54,1.609s,PASSED
setText,Firefox 59.0,,2018-04-17 11:28:54,2018-04-17 11:28:54,0.076s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:54,2018-04-17 11:28:54,0.240s,PASSED
setText,Firefox 59.0,,2018-04-17 11:28:54,2018-04-17 11:28:54,0.058s,PASSED
click,Firefox 59.0,,2018-04-17 11:28:54,2018-04-17 11:28:55,0.570s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:28:55,2018-04-17 11:28:55,0.184s,PASSED
