Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Firefox 59.0,,2018-04-17 09:24:46,2018-04-17 09:24:48,1.921s,PASSED
click,Firefox 59.0,,2018-04-17 09:24:48,2018-04-17 09:24:49,0.866s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:24:49,2018-04-17 09:24:51,1.813s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:24:51,2018-04-17 09:24:51,0.413s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:24:51,2018-04-17 09:24:52,0.414s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:24:52,2018-04-17 09:24:52,0.248s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Axa Equitable,Firefox 59.0,,2018-04-17 09:24:52,2018-04-17 09:25:01,9.115s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:24:52,2018-04-17 09:24:55,3.016s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:24:55,2018-04-17 09:24:57,2.233s,PASSED
click,Firefox 59.0,,2018-04-17 09:24:57,2018-04-17 09:24:58,0.873s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:24:58,2018-04-17 09:25:00,1.839s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:00,2018-04-17 09:25:00,0.424s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:00,2018-04-17 09:25:01,0.415s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:25:01,2018-04-17 09:25:01,0.197s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Blue Cross Blue Shield,Firefox 59.0,,2018-04-17 09:25:01,2018-04-17 09:25:16,14.955s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:25:01,2018-04-17 09:25:04,3.039s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:25:04,2018-04-17 09:25:06,1.793s,PASSED
click,Firefox 59.0,,2018-04-17 09:25:06,2018-04-17 09:25:08,1.632s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:08,2018-04-17 09:25:09,1.864s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:09,2018-04-17 09:25:10,0.526s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:10,2018-04-17 09:25:10,0.527s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:10,2018-04-17 09:25:11,0.640s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:11,2018-04-17 09:25:12,0.687s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:12,2018-04-17 09:25:12,0.646s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:12,2018-04-17 09:25:13,0.661s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:13,2018-04-17 09:25:14,0.635s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:14,2018-04-17 09:25:14,0.657s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:14,2018-04-17 09:25:15,0.681s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:15,2018-04-17 09:25:16,0.674s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:25:16,2018-04-17 09:25:16,0.188s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Capital District,Firefox 59.0,,2018-04-17 09:25:16,2018-04-17 09:25:27,11.056s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:25:16,2018-04-17 09:25:19,3.010s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:25:19,2018-04-17 09:25:21,1.685s,PASSED
click,Firefox 59.0,,2018-04-17 09:25:21,2018-04-17 09:25:22,0.842s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:22,2018-04-17 09:25:23,1.866s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:23,2018-04-17 09:25:24,0.505s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:24,2018-04-17 09:25:24,0.470s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:24,2018-04-17 09:25:25,0.512s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:25,2018-04-17 09:25:25,0.549s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:25,2018-04-17 09:25:26,0.670s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:26,2018-04-17 09:25:27,0.613s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:25:27,2018-04-17 09:25:27,0.227s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Catholic Health,Firefox 59.0,,2018-04-17 09:25:27,2018-04-17 09:25:35,8.231s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:25:27,2018-04-17 09:25:30,2.992s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:25:30,2018-04-17 09:25:32,1.847s,PASSED
click,Firefox 59.0,,2018-04-17 09:25:32,2018-04-17 09:25:33,0.862s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:33,2018-04-17 09:25:35,1.834s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:35,2018-04-17 09:25:35,0.378s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:25:35,2018-04-17 09:25:35,0.191s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Centerlight Health,Firefox 59.0,,2018-04-17 09:25:35,2018-04-17 09:25:44,9.249s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:25:35,2018-04-17 09:25:38,2.962s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:25:38,2018-04-17 09:25:40,1.951s,PASSED
click,Firefox 59.0,,2018-04-17 09:25:40,2018-04-17 09:25:42,1.779s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:42,2018-04-17 09:25:44,1.876s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:44,2018-04-17 09:25:44,0.381s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:25:44,2018-04-17 09:25:44,0.202s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Centers Plan for Healthy living,Firefox 59.0,,2018-04-17 09:25:44,2018-04-17 09:25:53,8.896s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:25:45,2018-04-17 09:25:48,3.006s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:25:48,2018-04-17 09:25:49,1.810s,PASSED
click,Firefox 59.0,,2018-04-17 09:25:49,2018-04-17 09:25:50,0.946s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:50,2018-04-17 09:25:52,1.955s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:52,2018-04-17 09:25:53,0.427s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:53,2018-04-17 09:25:53,0.432s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:25:53,2018-04-17 09:25:53,0.211s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Cigna,Firefox 59.0,,2018-04-17 09:25:53,2018-04-17 09:26:04,11.077s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:25:53,2018-04-17 09:25:56,2.965s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:25:56,2018-04-17 09:25:58,1.823s,PASSED
click,Firefox 59.0,,2018-04-17 09:25:58,2018-04-17 09:25:59,0.904s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:25:59,2018-04-17 09:26:01,1.941s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:01,2018-04-17 09:26:02,0.462s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:02,2018-04-17 09:26:02,0.483s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:02,2018-04-17 09:26:03,0.499s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:03,2018-04-17 09:26:03,0.522s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:03,2018-04-17 09:26:04,0.551s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:04,2018-04-17 09:26:04,0.609s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:26:04,2018-04-17 09:26:04,0.187s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Commercial Travelers,Firefox 59.0,,2018-04-17 09:26:04,2018-04-17 09:26:14,9.228s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:26:05,2018-04-17 09:26:08,3.010s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:26:08,2018-04-17 09:26:09,1.801s,PASSED
click,Firefox 59.0,,2018-04-17 09:26:09,2018-04-17 09:26:10,0.842s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:10,2018-04-17 09:26:12,1.903s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:12,2018-04-17 09:26:13,0.433s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:13,2018-04-17 09:26:13,0.447s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:13,2018-04-17 09:26:13,0.476s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:26:13,2018-04-17 09:26:14,0.207s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Complete Senior Care,Firefox 59.0,,2018-04-17 09:26:14,2018-04-17 09:26:22,8.179s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:26:14,2018-04-17 09:26:17,2.981s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:26:17,2018-04-17 09:26:18,1.704s,PASSED
click,Firefox 59.0,,2018-04-17 09:26:18,2018-04-17 09:26:19,0.861s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:19,2018-04-17 09:26:21,1.931s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:21,2018-04-17 09:26:22,0.380s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:26:22,2018-04-17 09:26:22,0.203s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Consolidated health,Firefox 59.0,,2018-04-17 09:26:22,2018-04-17 09:26:32,10.270s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:26:22,2018-04-17 09:26:25,3.024s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:26:25,2018-04-17 09:26:28,2.727s,PASSED
click,Firefox 59.0,,2018-04-17 09:26:28,2018-04-17 09:26:29,0.906s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:29,2018-04-17 09:26:31,1.934s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:31,2018-04-17 09:26:31,0.410s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:31,2018-04-17 09:26:31,0.432s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:31,2018-04-17 09:26:32,0.530s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:26:32,2018-04-17 09:26:32,0.193s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/CrystalRun,Firefox 59.0,,2018-04-17 09:26:32,2018-04-17 09:26:44,11.544s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:26:32,2018-04-17 09:26:35,2.968s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:26:35,2018-04-17 09:26:39,3.648s,PASSED
click,Firefox 59.0,,2018-04-17 09:26:39,2018-04-17 09:26:40,1.200s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:40,2018-04-17 09:26:42,2.013s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:42,2018-04-17 09:26:43,0.474s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:43,2018-04-17 09:26:43,0.469s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:43,2018-04-17 09:26:43,0.469s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:26:43,2018-04-17 09:26:44,0.202s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Delaware American Life insurance,Firefox 59.0,,2018-04-17 09:26:44,2018-04-17 09:26:56,12.261s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:26:44,2018-04-17 09:26:47,2.974s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:26:47,2018-04-17 09:26:51,3.918s,PASSED
click,Firefox 59.0,,2018-04-17 09:26:51,2018-04-17 09:26:52,1.023s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:52,2018-04-17 09:26:54,2.014s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:54,2018-04-17 09:26:54,0.480s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:54,2018-04-17 09:26:55,0.492s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:55,2018-04-17 09:26:55,0.513s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:26:55,2018-04-17 09:26:56,0.490s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:26:56,2018-04-17 09:26:56,0.260s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Delta Dental of New York,Firefox 59.0,,2018-04-17 09:26:56,2018-04-17 09:27:09,13.275s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:26:56,2018-04-17 09:26:59,3.036s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:26:59,2018-04-17 09:27:03,4.143s,PASSED
click,Firefox 59.0,,2018-04-17 09:27:03,2018-04-17 09:27:04,1.184s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:04,2018-04-17 09:27:06,2.094s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:06,2018-04-17 09:27:07,0.515s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:07,2018-04-17 09:27:07,0.478s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:07,2018-04-17 09:27:08,0.480s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:08,2018-04-17 09:27:08,0.504s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:08,2018-04-17 09:27:09,0.530s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:27:09,2018-04-17 09:27:09,0.198s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Dental Health Alliance,Firefox 59.0,,2018-04-17 09:27:09,2018-04-17 09:27:20,10.454s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:27:09,2018-04-17 09:27:12,2.993s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:27:12,2018-04-17 09:27:16,3.854s,PASSED
click,Firefox 59.0,,2018-04-17 09:27:16,2018-04-17 09:27:17,0.844s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:17,2018-04-17 09:27:19,2.040s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:19,2018-04-17 09:27:19,0.398s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:27:19,2018-04-17 09:27:20,0.229s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/DentCare,Firefox 59.0,,2018-04-17 09:27:20,2018-04-17 09:27:31,11.619s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:27:20,2018-04-17 09:27:23,3.084s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:27:23,2018-04-17 09:27:27,4.163s,PASSED
click,Firefox 59.0,,2018-04-17 09:27:27,2018-04-17 09:27:28,1.078s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:28,2018-04-17 09:27:30,2.113s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:30,2018-04-17 09:27:31,0.450s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:31,2018-04-17 09:27:31,0.420s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:27:31,2018-04-17 09:27:31,0.200s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Dentegra,Firefox 59.0,,2018-04-17 09:27:31,2018-04-17 09:27:51,19.295s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:27:31,2018-04-17 09:27:34,2.995s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:27:34,2018-04-17 09:27:38,3.417s,PASSED
click,Firefox 59.0,,2018-04-17 09:27:38,2018-04-17 09:27:39,1.338s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:39,2018-04-17 09:27:41,2.066s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:41,2018-04-17 09:27:42,0.435s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:27:42,2018-04-17 09:27:42,0.202s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:27:42,2018-04-17 09:27:45,2.979s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:27:45,2018-04-17 09:27:47,1.952s,PASSED
click,Firefox 59.0,,2018-04-17 09:27:47,2018-04-17 09:27:48,0.803s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:48,2018-04-17 09:27:50,1.989s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:50,2018-04-17 09:27:50,0.395s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:50,2018-04-17 09:27:50,0.435s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:27:50,2018-04-17 09:27:51,0.200s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Eastern Vision Services,Firefox 59.0,,2018-04-17 09:27:51,2018-04-17 09:28:00,9.152s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:27:51,2018-04-17 09:27:54,3.049s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:27:54,2018-04-17 09:27:56,2.158s,PASSED
click,Firefox 59.0,,2018-04-17 09:27:56,2018-04-17 09:27:57,0.829s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:57,2018-04-17 09:27:59,2.003s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:59,2018-04-17 09:27:59,0.402s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:27:59,2018-04-17 09:28:00,0.412s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:28:00,2018-04-17 09:28:00,0.194s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Eddy Senior Care,Firefox 59.0,,2018-04-17 09:28:00,2018-04-17 09:28:09,9.131s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:28:00,2018-04-17 09:28:03,3.033s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:28:03,2018-04-17 09:28:05,2.395s,PASSED
click,Firefox 59.0,,2018-04-17 09:28:05,2018-04-17 09:28:06,0.977s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:28:06,2018-04-17 09:28:08,2.017s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:28:08,2018-04-17 09:28:09,0.396s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:28:09,2018-04-17 09:28:09,0.208s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Elant Choice,Firefox 59.0,,2018-04-17 09:28:09,2018-04-17 09:28:18,8.839s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:28:09,2018-04-17 09:28:12,3.038s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:28:12,2018-04-17 09:28:14,2.281s,PASSED
click,Firefox 59.0,,2018-04-17 09:28:14,2018-04-17 09:28:15,0.842s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:28:15,2018-04-17 09:28:17,2.003s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 09:28:17,2018-04-17 09:28:17,0.379s,PASSED
