Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Search by Health Plan/HP_Facilities Only,Firefox 59.0,,2018-04-18 11:04:45,2018-04-18 11:04:59,13.412s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:04:46,2018-04-18 11:04:50,4.244s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:04:50,2018-04-18 11:04:51,0.820s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:51,2018-04-18 11:04:51,0.500s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:04:51,2018-04-18 11:04:53,1.866s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:53,2018-04-18 11:04:53,0.262s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:53,2018-04-18 11:04:58,5.286s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:04:58,2018-04-18 11:04:59,0.250s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Providers Only,Firefox 59.0,,2018-04-18 11:04:59,2018-04-18 11:05:11,12.619s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:04:59,2018-04-18 11:05:02,3.140s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:05:02,2018-04-18 11:05:03,0.929s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:03,2018-04-18 11:05:03,0.465s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:05:03,2018-04-18 11:05:06,2.078s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:06,2018-04-18 11:05:06,0.265s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:06,2018-04-18 11:05:11,5.275s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:05:11,2018-04-18 11:05:11,0.249s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Search by Health Plan name,Firefox 59.0,,2018-04-18 11:05:11,2018-04-18 11:05:19,7.419s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:05:11,2018-04-18 11:05:15,3.183s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:05:15,2018-04-18 11:05:16,0.955s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:16,2018-04-18 11:05:16,0.382s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:05:16,2018-04-18 11:05:18,1.836s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:18,2018-04-18 11:05:19,0.707s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:05:19,2018-04-18 11:05:19,0.228s,PASSED
,,,,,,
Test Cases/Search by Health Plan/HP_Zip code and Radius,Firefox 59.0,,2018-04-18 11:05:19,2018-04-18 11:05:31,12.339s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:05:19,2018-04-18 11:05:22,3.123s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:05:22,2018-04-18 11:05:23,0.832s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:23,2018-04-18 11:05:23,0.395s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:05:23,2018-04-18 11:05:25,1.770s,PASSED
setText,Firefox 59.0,,2018-04-18 11:05:25,2018-04-18 11:05:25,0.106s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:25,2018-04-18 11:05:26,0.263s,PASSED
setText,Firefox 59.0,,2018-04-18 11:05:26,2018-04-18 11:05:26,0.107s,PASSED
click,Firefox 59.0,,2018-04-18 11:05:26,2018-04-18 11:05:31,5.286s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:05:31,2018-04-18 11:05:31,0.205s,PASSED
