Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Firefox 59.0,,2018-04-17 09:53:14,2018-04-17 09:53:14,0.077s,PASSED
click,Firefox 59.0,,2018-04-17 09:53:14,2018-04-17 09:53:17,2.267s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:53:17,2018-04-17 09:53:17,0.178s,PASSED
,,,,,,
Test Cases/Search by Provider or Facility/PF_Shows Facilities Only,Firefox 59.0,,2018-04-17 09:53:17,2018-04-17 09:53:25,8.379s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 09:53:17,2018-04-17 09:53:19,2.527s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 09:53:19,2018-04-17 09:53:21,1.934s,PASSED
click,Firefox 59.0,,2018-04-17 09:53:21,2018-04-17 09:53:22,1.013s,PASSED
click,Firefox 59.0,,2018-04-17 09:53:22,2018-04-17 09:53:23,0.264s,PASSED
setText,Firefox 59.0,,2018-04-17 09:53:23,2018-04-17 09:53:23,0.074s,PASSED
click,Firefox 59.0,,2018-04-17 09:53:23,2018-04-17 09:53:25,2.274s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 09:53:25,2018-04-17 09:53:25,0.182s,PASSED
